-385.5081220977801,-398.679482623397
-356.58290682677256,-258.14226981532295
-379.28873432298735,-250.33342662780774
-354.1754398127921,-115.52126934626477
-359.289226086541,-100.97265910031928
-258.78554976230794,73.36297218028147
-371.7026788718768,144.34036531289678
-313.8863739872568,322.9335563566823
-299.67025036330153,386.6190494333756
-169.11928427065118,311.17152097099404
-169.5988122011685,214.77204686277412
-139.91097956499254,186.60060385483325
-106.50659054083997,120.70016219105923
-66.2438369464059,113.61951252560038
-27.289271717386384,153.3005897089912
-5.385836576185795,179.76056498545404
83.8458022696895,115.32315278985163
137.685879325183,222.0723016200377
315.0712374278952,163.65515438605655
386.0918302742357,22.867428912276296
246.25934179077626,-57.00697408292211
321.23353768992763,-173.44275487895084
282.5197609292542,-196.16054782581324
236.66899726430893,-194.9569279726412
326.26620844267643,-254.70582619111113
305.53178491273377,-310.5688336101664
308.5388727856365,-335.32128366343744
235.75541763818637,-302.51619938568297
135.65360036660798,-358.97826416041596
99.66332364788047,-318.67161747612795
113.50599264739242,-252.01905763061097
100.489084038425,-96.33199920624139
19.087490627311695,-190.20780657478537
45.2102970150973,-366.63149642798425
-110.7717501796464,-306.32794628955
-129.29367741340877,-172.15646512493893
-156.99135634973783,-122.259312289001
-215.6487301315865,-170.30988645300758
-201.53514437590613,-361.71770119142303
-336.56756050947615,-382.82910753329026
